code;url;product_name;generic_name;quantity;packaging;brands;categories;pnns_groups_1;pnns_groups_2;main_category;image_url;image_small_url
40118024;https://world.openfoodfacts.org/product/40118024;Gelee Rote Johannisbeere;Rote Johannisbeeren Gelee extra;200 g;Glas;Schwartau;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen;Sugary snacks;Sweets;en:fruit-preserves;https://static.openfoodfacts.org/images/products/40118024/front_de.10.400.jpg;https://static.openfoodfacts.org/images/products/40118024/front_de.10.200.jpg
4013320246924;https://world.openfoodfacts.org/product/4013320246924;Milk & Creamy Kokos;;37,5 g;Pape,Kunststoff,Folie;Gepa;Snacks, Süßwaren, Konfekt, Schokoladenkonfekt, Riegel, Schokoriegel;Sugary snacks;Biscuits and cakes;en:chocolate-bars;https://static.openfoodfacts.org/images/products/401/332/024/6924/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/401/332/024/6924/front_de.7.200.jpg
4311501312049;https://world.openfoodfacts.org/product/4311501312049;Spaghetti;Teigwaren aus Bio Hartweizengries;500 g;05 PP,♷;EDEKA Bio;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, Spaghettis;Cereals and potatoes;Cereals;en:spaghetti;https://static.openfoodfacts.org/images/products/431/150/131/2049/front_de.15.400.jpg;https://static.openfoodfacts.org/images/products/431/150/131/2049/front_de.15.200.jpg
2355141001576;https://world.openfoodfacts.org/product/2355141001576;Landhendl Flügerl;Landhendl Flügerl Huhn BBQ;227 g;Emballage,Plastique,Sous-vide,Frais;Huber's BBQ;Fleisch, Geflügel, BBQ, Barbecue;Fish Meat Eggs;Meat;en:poultries;https://static.openfoodfacts.org/images/products/235/514/100/1576/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/235/514/100/1576/front_de.9.200.jpg
4311501463246;https://world.openfoodfacts.org/product/4311501463246;Blattspinat;;1000 g ℮;04;Edeka;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Tiefkühlprodukte, Fresh foods, Tiefgekühlte pflanzliche Lebensmittel, Gemüsebasierte Lebensmittel, Fresh plant-based foods, Tiefkühl-Gemüse, Frisches Gemüse, Blattgemüse, Spinat, Gefrohrene Spinate;fruits-and-vegetables;vegetables;en:frozen-spinachs;https://static.openfoodfacts.org/images/products/431/150/146/3246/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/146/3246/front_de.6.200.jpg
4311501400098;https://world.openfoodfacts.org/product/4311501400098;Wraps;6 Weizen-Mais-Backware (Tortillas) zum einwickeln;380 g e (6 * 63,3 g);Plastic,07,Sachet;Edeka;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Sandwiches, Brote, Spezielle Brote, fr:Wraps;Composite foods;Sandwiches;fr:wraps;https://static.openfoodfacts.org/images/products/431/150/140/0098/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/431/150/140/0098/front_de.8.200.jpg
4311501499511;https://world.openfoodfacts.org/product/4311501499511;mild würziger Gouda aus Weidenmilch;;150g;Kunststoff;Edeka;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Holländischer Käse, Goudas;Milk and dairy products;Cheese;en:gouda;https://static.openfoodfacts.org/images/products/431/150/149/9511/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/149/9511/front_de.5.200.jpg
4311501482285;https://world.openfoodfacts.org/product/4311501482285;Fusilli Dinkel;;500g;05 PP;EDEKA;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Nudeln;Cereals and potatoes;Cereals;en:noodles;https://static.openfoodfacts.org/images/products/431/150/148/2285/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/148/2285/front_de.6.200.jpg
5051751000363;https://world.openfoodfacts.org/product/5051751000363;Gold Chicken Nuggets Cheese;;250 g;Pappe;iglo;Fleisch, Geflügel, Chickens, Panierte Produkte, Cooked chicken, fr:Poulets panés, Chicken nuggets;Fish Meat Eggs;Meat;en:chicken-nuggets;https://static.openfoodfacts.org/images/products/505/175/100/0363/front_de.10.400.jpg;https://static.openfoodfacts.org/images/products/505/175/100/0363/front_de.10.200.jpg
4311501450956;https://world.openfoodfacts.org/product/4311501450956;Delikatess Teewurst fein;;125 g;05 PP,♷;Gut & Günstig;Fleisch, Prepared meats, Würste;Fish Meat Eggs;Processed meat;en:sausages;https://static.openfoodfacts.org/images/products/431/150/145/0956/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/145/0956/front_de.6.200.jpg
4311501417294;https://world.openfoodfacts.org/product/4311501417294;Schoko-Röllchen;Waffelgebäck teilweise umhüllt mit 26% Zartbitterschokolade;125 g;Karton,Kunststoff;Gut & Günstig;Snacks, Süßwaren, Kekse und Kuchen, Gebäck, Waffeln;Sugary snacks;Biscuits and cakes;en:waffles;https://static.openfoodfacts.org/images/products/431/150/141/7294/front_de.10.400.jpg;https://static.openfoodfacts.org/images/products/431/150/141/7294/front_de.10.200.jpg
43115525;https://world.openfoodfacts.org/product/43115525;Reinweinstein Backpulver;Reinweinstein-Backpulver;17 g;Kunststoff,Papier;EDEKA Bio;Lebensmittelzusatzstoff, Rieselhilfen, Bicarbonates of soda;unknown;unknown;en:anticaking-agents;https://static.openfoodfacts.org/images/products/43115525/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/43115525/front_de.5.200.jpg
4311501367261;https://world.openfoodfacts.org/product/4311501367261;Tortilla Chips Nacho cheese;Nachos;300g;Plastic;Edeka;Snacks, Salzige Snacks, Vorspeisen, Chips und Pommes Frites, Chips, Mais-Chips;Salty snacks;Appetizers;en:corn-chips;https://static.openfoodfacts.org/images/products/431/150/136/7261/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/7261/front_de.7.200.jpg
